ExperimentName,Site,NDARGUID,Version,Overall_RT,Overall_ACC,HappyBlocks_RT,HappyBlocks_ACC,FearBlocks_RT,FearBlocks_ACC,NeutBlocks_RT,NeutBlocks_ACC,PlaceBlocks_RT,PlaceBlocks_ACC,Overall0back_RT,Overall0back_ACC,Happy0back_RT,Happy0back_ACC,Fear0back_RT,Fear0back_ACC,Neut0back_RT,Neut0back_ACC,Place0back_RT,Place0back_ACC,Overall2back_RT,Overall2back_ACC,Happy2back_RT,Happy2back_ACC,Fear2back_RT,Fear2back_ACC,Neut2back_RT,Neut2back_ACC,Place2back_RT,Place2back_ACC,run1Overall_RT,run1Overall_ACC,run1HappyBlocks_RT,run1HappyBlocks_ACC,run1FearBlocks_RT,run1FearBlocks_ACC,run1NeutBlocks_RT,run1NeutBlocks_ACC,run1PlaceBlocks_RT,run1PlaceBlocks_ACC,run1Happy0back_RT,run1Happy0back_ACC,run1Fear0back_RT,run1Fear0back_ACC,run1Neut0back_RT,run1Neut0back_ACC,run1Place0back_RT,run1Place0back_ACC,run1Happy2back_RT,run1Happy2back_ACC,run1Fear2back_RT,run1Fear2back_ACC,run1Neut2back_RT,run1Neut2back_ACC,run1Place2back_RT,run1Place2back_ACC,run2Overall_RT,run2Overall_ACC,run2HappyBlocks_RT,run2HappyBlocks_ACC,run2FearBlocks_RT,run2FearBlocks_ACC,run2NeutBlocks_RT,run2NeutBlocks_ACC,run2PlaceBlocks_RT,run2PlaceBlocks_ACC,run2Happy0back_RT,run2Happy0back_ACC,run2Fear0back_RT,run2Fear0back_ACC,run2Neut0back_RT,run2Neut0back_ACC,run2Place0back_RT,run2Place0back_ACC,run2Happy2back_RT,run2Happy2back_ACC,run2Fear2back_RT,run2Fear2back_ACC,run2Neut2back_RT,run2Neut2back_ACC,run2Place2back_RT,run2Place2back_ACC,Nonlure_ACC,Lure_ACC,Target_ACC,HappyTargetHR,HappyLureFA,HappyNonlureFA,FearTargetHR,FearLureFA,FearNonlureFA,NeutTargetHR,NeutLureFA,NeutNonlureFA,PlaceTargetHR,PlaceLureFA,PlaceNonlureFA,
Emo_Nback_Goggles_20160913,CHLA,2HYAENE6,4.000,989.255,0.881,846.303,0.825,1063.543,0.875,1081.730,0.925,953.028,0.900,900.338,0.925,816.667,0.900,907.056,0.900,973.278,0.900,903.950,1.000,1087.463,0.838,881.867,0.750,1229.235,0.850,1184.474,0.950,1014.375,0.800,964.286,0.875,905.400,0.750,1004.000,0.900,1023.400,1.000,904.647,0.850,827.625,0.800,792.100,1.000,912.300,1.000,824.200,1.000,994.286,0.700,1268.875,0.800,1134.500,1.000,1019.571,0.700,1013.873,0.887,797.056,0.900,1126.588,0.850,1150.353,0.850,996.316,0.950,807.900,1.000,1050.750,0.800,1049.500,0.800,983.700,1.000,783.500,0.800,1194.000,0.900,1240.000,0.900,1010.333,0.900,0.978,0.906,0.750,0.625,0.900,0.864,0.750,0.800,0.955,0.750,1.000,0.955,0.875,0.900,0.909,
Emo_Nback_Goggles_20160913,CHLA,49YTZ5Z4,2.000,879.463,0.850,884.000,0.875,814.618,0.850,853.000,0.900,976.194,0.775,783.554,0.925,866.556,0.900,725.650,1.000,692.650,1.000,876.188,0.800,993.935,0.775,902.471,0.850,941.714,0.700,1053.438,0.800,1082.867,0.750,857.623,0.863,883.625,0.800,744.688,0.800,903.167,0.900,887.684,0.950,1000.500,0.800,639.600,1.000,731.400,1.000,809.000,1.000,766.750,0.800,919.833,0.600,1117.875,0.800,975.111,0.900,901.955,0.838,884.316,0.950,876.778,0.900,802.833,0.900,1116.333,0.600,759.400,1.000,811.700,1.000,653.900,1.000,988.167,0.600,1023.111,0.900,958.125,0.800,989.000,0.800,1244.500,0.600,0.935,0.875,0.844,0.750,0.700,1.000,0.875,0.700,0.909,1.000,0.700,0.955,0.750,0.700,0.818,
Emo_Nback_Goggles_20160913,CHLA,4BAP6ERL,2.000,1077.364,0.825,995.000,0.800,1073.333,0.750,1062.472,0.900,1174.206,0.850,1040.616,0.912,1019.667,0.900,1084.412,0.850,936.833,0.900,1115.650,1.000,1122.831,0.738,963.286,0.700,1058.846,0.650,1188.111,0.900,1257.857,0.700,1071.631,0.812,907.467,0.750,1121.200,0.750,1071.833,0.900,1172.529,0.850,860.889,0.900,1181.143,0.700,987.125,0.800,1182.300,1.000,977.333,0.600,1068.750,0.800,1139.600,1.000,1158.571,0.700,1082.925,0.838,1072.235,0.850,1025.467,0.750,1053.111,0.900,1175.882,0.850,1178.444,0.900,1016.700,1.000,896.600,1.000,1049.000,1.000,952.750,0.800,1043.000,0.500,1248.750,0.800,1357.143,0.700,0.891,0.844,0.688,0.750,0.700,0.864,0.375,0.700,0.909,0.875,0.700,1.000,0.750,0.900,0.864,
Emo_Nback_Goggles_20160913,CHLA,56L41G67,4.000,725.879,0.931,734.912,0.850,685.025,1.000,678.359,0.975,814.222,0.900,662.440,0.938,679.000,0.800,592.300,1.000,635.053,0.950,745.350,1.000,790.176,0.925,784.611,0.900,777.750,1.000,719.500,1.000,900.312,0.800,744.808,0.912,821.765,0.850,638.850,1.000,688.500,1.000,865.875,0.800,729.625,0.800,559.600,1.000,597.400,1.000,828.300,1.000,903.667,0.900,718.100,1.000,779.600,1.000,928.500,0.600,707.697,0.950,648.059,0.850,731.200,1.000,667.684,0.950,772.900,1.000,628.375,0.800,625.000,1.000,676.889,0.900,662.400,1.000,665.556,0.900,837.400,1.000,659.400,1.000,883.400,1.000,0.957,0.969,0.906,0.750,0.900,0.864,1.000,1.000,1.000,1.000,1.000,0.955,0.875,0.900,0.909,
Emo_Nback_Goggles_20160913,CHLA,68TA7J93,4.000,905.791,0.838,876.441,0.850,917.290,0.775,901.057,0.875,929.529,0.850,849.280,0.938,870.200,1.000,861.944,0.900,814.842,0.950,849.722,0.900,977.627,0.738,885.357,0.700,993.923,0.650,1003.438,0.800,1019.312,0.800,930.500,0.825,860.467,0.750,971.062,0.800,849.947,0.950,1051.250,0.800,868.200,1.000,935.667,0.900,783.400,1.000,1032.125,0.800,845.000,0.500,1016.571,0.700,923.889,0.900,1070.375,0.800,881.809,0.850,889.053,0.950,859.933,0.750,961.750,0.800,821.333,0.900,872.200,1.000,788.222,0.900,849.778,0.900,703.800,1.000,907.778,0.900,967.500,0.600,1105.714,0.700,968.250,0.800,0.978,0.688,0.750,0.750,0.900,0.864,0.625,0.500,0.955,0.750,0.700,1.000,0.875,0.600,0.955,
Emo_Nback_Behavioral_20161208,CHLA,81W1WMVM,59250821.000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
Emo_Nback_Behavioral_20161208,CHLA,BKW33JVR,710007178.000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
Emo_Nback_Goggles_20160913,CHLA,D0TZD25R,3.000,918.669,0.869,858.385,0.975,963.125,0.800,945.471,0.850,919.176,0.850,818.480,0.938,747.700,1.000,846.125,0.800,877.474,0.950,811.100,1.000,1036.078,0.800,974.895,0.950,1080.125,0.800,1031.600,0.750,1073.571,0.700,927.500,0.850,787.000,1.000,993.133,0.750,970.467,0.750,993.111,0.900,713.200,1.000,874.000,0.700,912.556,0.900,897.400,1.000,860.800,1.000,1097.375,0.800,1057.333,0.600,1112.750,0.800,910.211,0.887,933.526,0.950,936.647,0.850,925.737,0.950,836.000,0.800,782.200,1.000,824.444,0.900,845.900,1.000,724.800,1.000,1101.667,0.900,1062.875,0.800,1014.444,0.900,1021.333,0.600,0.957,0.844,0.781,0.875,1.000,1.000,0.500,0.800,0.909,0.875,0.700,0.909,0.875,0.600,0.955,
Emo_Nback_Goggles_20160913,CHLA,DT85NUFE,1.000,775.652,0.881,667.622,0.925,750.657,0.875,808.618,0.850,882.829,0.875,714.000,0.938,664.722,0.900,705.000,0.950,745.053,0.950,738.632,0.950,845.712,0.825,670.368,0.950,804.875,0.800,889.133,0.750,1054.062,0.800,769.742,0.825,642.882,0.850,686.812,0.800,838.000,0.800,910.412,0.850,753.375,0.800,578.800,1.000,779.100,1.000,679.778,0.900,544.667,0.900,866.833,0.600,936.167,0.600,1169.875,0.800,780.853,0.938,688.650,1.000,804.421,0.950,782.500,0.900,856.778,0.900,593.800,1.000,845.222,0.900,707.222,0.900,791.600,1.000,783.500,1.000,767.700,1.000,857.778,0.900,938.250,0.800,0.957,0.906,0.656,0.750,1.000,0.955,0.625,1.000,0.909,0.500,0.900,0.955,0.750,0.800,0.955,
Emo_Nback_Goggles_20160913,CHLA,E2MXC5UG,2.000,1045.561,0.869,1027.306,0.900,1057.943,0.875,1011.868,0.950,1095.700,0.750,940.159,0.863,904.474,0.950,998.833,0.900,882.650,1.000,1004.500,0.600,1149.457,0.875,1164.588,0.850,1120.529,0.850,1155.444,0.900,1156.500,0.900,1075.015,0.825,960.125,0.800,1092.625,0.800,1102.944,0.900,1140.875,0.800,859.778,0.900,1047.000,0.800,975.100,1.000,1172.286,0.700,1089.143,0.700,1138.250,0.800,1262.750,0.800,1116.444,0.900,1018.932,0.912,1081.050,1.000,1028.737,0.950,929.900,1.000,1044.071,0.700,944.700,1.000,960.300,1.000,790.200,1.000,769.600,0.500,1217.400,1.000,1104.778,0.900,1069.600,1.000,1196.556,0.900,0.978,0.875,0.688,0.750,1.000,0.909,0.875,0.600,1.000,0.875,0.900,1.000,0.250,0.900,0.864,
Emo_Nback_Goggles_20160913,CHLA,FCVZ66WZ,4.000,953.302,0.806,950.567,0.750,924.750,0.800,893.639,0.900,1054.710,0.775,908.985,0.838,958.867,0.750,840.471,0.850,866.100,1.000,993.933,0.750,1001.194,0.775,942.267,0.750,1020.267,0.750,928.062,0.800,1111.688,0.800,987.635,0.787,1070.786,0.700,895.750,0.800,900.556,0.900,1112.533,0.750,1151.500,0.600,774.889,0.900,879.200,1.000,1098.250,0.800,1010.250,0.800,1051.143,0.700,927.250,0.800,1128.857,0.700,920.530,0.825,845.375,0.800,953.750,0.800,886.722,0.900,1000.500,0.800,830.444,0.900,914.250,0.800,853.000,1.000,874.714,0.700,864.571,0.700,993.250,0.800,928.875,0.800,1098.333,0.900,0.913,0.594,0.812,0.875,0.400,0.864,0.750,0.400,1.000,1.000,0.700,0.955,0.625,0.500,0.955,
Emo_Nback_Goggles_20160913,CHLA,HRZ2FCEJ,4.000,1059.376,0.831,1030.719,0.800,1011.528,0.900,1109.417,0.900,1088.276,0.725,962.722,0.900,882.562,0.800,966.579,0.950,978.444,0.900,1011.474,0.950,1173.459,0.762,1178.875,0.800,1061.765,0.850,1240.389,0.900,1234.200,0.500,1058.061,0.825,1194.750,0.600,865.684,0.950,1083.900,1.000,1157.933,0.750,1194.500,0.600,825.556,0.900,947.800,1.000,1029.000,1.000,1195.000,0.600,901.800,1.000,1220.000,1.000,1415.800,0.500,1060.672,0.838,932.300,1.000,1174.529,0.850,1141.312,0.800,1013.643,0.700,695.400,1.000,1093.500,1.000,1016.750,0.800,992.000,0.900,1169.200,1.000,1290.286,0.700,1265.875,0.800,1052.600,0.500,0.935,0.812,0.750,0.750,0.600,0.909,0.875,0.800,0.955,0.750,0.800,1.000,0.625,0.900,0.682,
Emo_Nback_Goggles_20160913,CHLA,J9D04KNJ,1.000,933.250,0.725,960.923,0.650,893.097,0.775,953.387,0.775,929.714,0.700,800.068,0.738,791.333,0.600,800.667,0.750,816.500,0.800,789.625,0.800,1071.105,0.713,1106.286,0.700,979.750,0.800,1099.400,0.750,1116.500,0.600,927.245,0.662,935.857,0.700,951.133,0.750,1056.692,0.650,730.727,0.550,704.571,0.700,620.800,0.500,909.167,0.600,646.500,0.600,1167.143,0.700,1116.300,1.000,1183.143,0.700,831.800,0.500,938.302,0.787,990.167,0.600,838.688,0.800,878.778,0.900,1058.471,0.850,912.800,0.500,890.600,1.000,760.900,1.000,875.500,1.000,1045.429,0.700,752.167,0.600,1026.125,0.800,1319.857,0.700,0.870,0.625,0.531,0.250,0.300,0.955,0.625,0.600,0.909,0.625,0.600,0.909,0.625,0.500,0.818,
Emo_Nback_20160913,CHLA,KGX16MTR,1.000,975.000,0.856,922.355,0.775,938.111,0.900,924.086,0.875,1110.486,0.875,886.149,0.925,871.750,1.000,830.737,0.950,826.111,0.900,1028.588,0.850,1079.365,0.787,1014.364,0.550,1058.118,0.850,1027.824,0.850,1187.833,0.900,993.000,0.762,892.167,0.600,947.222,0.900,931.000,0.750,1178.250,0.800,869.000,1.000,841.700,1.000,856.750,0.800,1209.286,0.700,1008.000,0.200,1079.125,0.800,1015.857,0.700,1154.111,0.900,960.553,0.950,941.421,0.950,929.000,0.900,918.900,1.000,1053.421,0.950,874.500,1.000,818.556,0.900,801.600,1.000,902.100,1.000,1015.778,0.900,1039.444,0.900,1036.200,1.000,1221.556,0.900,0.848,0.781,0.781,0.625,0.800,0.818,0.875,0.700,1.000,1.000,0.800,0.864,0.625,0.900,0.955,
Emo_Nback_Goggles_20160913,CHLA,KKTCT4B0,4.000,1004.730,0.787,1028.829,0.875,927.457,0.875,1081.242,0.825,975.870,0.575,967.730,0.787,973.647,0.850,824.389,0.900,1059.235,0.850,1051.727,0.550,1041.730,0.787,1080.944,0.900,1036.588,0.850,1104.625,0.800,906.333,0.600,955.034,0.725,1061.800,0.750,781.222,0.900,1018.500,0.900,1010.000,0.350,965.429,0.700,679.333,0.900,1015.000,0.900,1068.000,0.200,1146.125,0.800,883.111,0.900,1022.000,0.900,986.800,0.500,1047.118,0.850,1004.100,1.000,1082.294,0.850,1156.533,0.750,960.938,0.800,979.400,1.000,969.444,0.900,1109.000,0.800,1048.111,0.900,1028.800,1.000,1209.250,0.800,1210.857,0.700,848.857,0.700,0.739,0.906,0.812,0.750,0.900,0.909,1.000,0.900,0.818,0.875,0.800,0.818,0.625,0.700,0.500,
Emo_Nback_Goggles_20160913,CHLA,LYKAB1UX,3.000,876.262,0.669,937.826,0.575,890.586,0.725,866.844,0.800,809.739,0.575,929.180,0.625,897.846,0.650,1067.571,0.700,903.133,0.750,786.750,0.400,829.842,0.713,989.800,0.500,725.400,0.750,834.824,0.850,822.000,0.750,903.833,0.675,982.143,0.700,849.267,0.750,906.000,0.750,872.800,0.500,944.400,1.000,932.833,0.600,868.143,0.700,755.000,0.300,1076.500,0.400,793.556,0.900,939.125,0.800,923.286,0.700,848.170,0.662,868.889,0.450,934.857,0.700,832.294,0.850,761.231,0.650,742.667,0.300,1168.625,0.800,933.750,0.800,805.800,0.500,932.000,0.600,623.167,0.600,742.111,0.900,733.375,0.800,0.783,0.812,0.500,0.250,0.800,0.591,0.500,0.800,0.773,0.500,0.700,0.955,0.750,0.300,0.636,
Emo_Nback_Goggles_20160913,CHLA,PNUJ3TUX,3.000,840.520,0.950,826.222,0.900,830.054,0.925,833.205,0.975,870.200,1.000,772.192,0.975,848.684,0.950,805.737,0.950,718.750,1.000,721.100,1.000,912.541,0.925,801.118,0.850,855.722,0.900,953.684,0.950,1019.300,1.000,855.370,0.912,832.188,0.800,836.000,0.850,863.450,1.000,882.300,1.000,865.889,0.900,826.000,0.900,693.600,1.000,793.500,1.000,788.857,0.700,847.250,0.800,1033.300,1.000,971.100,1.000,826.797,0.988,821.450,1.000,825.000,1.000,801.368,0.950,858.100,1.000,833.200,1.000,787.500,1.000,743.900,1.000,648.700,1.000,809.700,1.000,862.500,1.000,865.222,0.900,1067.500,1.000,1.000,0.844,0.938,0.750,0.900,0.955,1.000,0.800,0.955,1.000,0.900,1.000,1.000,1.000,1.000,
Emo_Nback_Goggles_20160913,CHLA,R2JZ1RD8,3.000,981.611,0.819,956.528,0.900,989.167,0.750,950.879,0.825,1034.438,0.800,890.615,0.812,896.053,0.950,830.643,0.700,794.933,0.750,1018.353,0.850,1071.227,0.825,1024.118,0.850,1127.875,0.800,1080.833,0.900,1052.667,0.750,953.159,0.787,864.056,0.900,898.667,0.750,1003.467,0.750,1064.267,0.750,834.667,0.900,719.429,0.700,789.333,0.600,1144.571,0.700,893.444,0.900,1055.500,0.800,1146.222,0.900,994.000,0.800,1007.971,0.850,1049.000,0.900,1079.667,0.750,907.056,0.900,1008.118,0.850,951.300,1.000,941.857,0.700,798.667,0.900,930.000,1.000,1171.125,0.800,1200.250,0.800,1015.444,0.900,1119.714,0.700,0.957,0.719,0.688,0.750,0.900,0.955,0.500,0.600,0.909,0.750,0.700,0.909,0.750,0.400,1.000,
Emo_Nback_Goggles_20160913,CHLA,T4TG0ET6,4.000,777.614,0.906,802.541,0.925,771.868,0.950,734.912,0.850,798.389,0.900,742.176,0.925,827.950,1.000,762.778,0.900,693.412,0.850,676.000,0.950,814.549,0.887,772.647,0.850,780.050,1.000,776.412,0.850,935.176,0.850,764.027,0.938,899.300,1.000,693.800,1.000,683.111,0.900,773.176,0.850,986.900,1.000,687.300,1.000,681.889,0.900,606.000,0.900,811.700,1.000,700.300,1.000,684.333,0.900,961.250,0.800,792.171,0.875,688.706,0.850,858.611,0.900,793.188,0.800,820.947,0.950,669.000,1.000,857.125,0.800,706.375,0.800,739.000,1.000,716.857,0.700,859.800,1.000,880.000,0.800,912.000,0.900,0.935,0.906,0.812,0.750,1.000,0.955,0.875,0.900,1.000,0.750,0.800,0.909,0.875,0.700,1.000,
Emo_Nback_20160913,CHLA,THZ2FDT4,3.000,763.503,0.969,686.641,0.975,690.974,0.950,731.375,1.000,948.737,0.950,748.731,0.975,613.350,1.000,734.833,0.900,682.600,1.000,962.750,1.000,778.468,0.963,763.789,0.950,651.500,1.000,780.150,1.000,933.167,0.900,811.039,0.950,724.700,1.000,775.389,0.900,737.800,1.000,1024.000,0.900,565.600,1.000,834.375,0.800,640.500,1.000,1080.400,1.000,883.800,1.000,728.200,1.000,835.100,1.000,953.500,0.800,717.772,0.988,646.579,0.950,615.000,1.000,724.950,1.000,881.000,1.000,661.100,1.000,655.200,1.000,724.700,1.000,845.100,1.000,630.444,0.900,574.800,1.000,725.200,1.000,916.900,1.000,1.000,0.969,0.938,0.875,1.000,1.000,1.000,0.800,1.000,1.000,1.000,1.000,0.875,0.900,1.000,
Emo_Nback_Goggles_20160913,CHLA,UCF0VBM1,3.000,952.048,0.775,875.576,0.825,846.879,0.825,1020.967,0.750,1092.286,0.700,888.000,0.825,770.250,1.000,777.211,0.950,1227.917,0.600,913.400,0.750,1024.931,0.725,1037.615,0.650,941.429,0.700,883.000,0.900,1298.692,0.650,1071.102,0.738,996.000,0.850,942.294,0.850,1044.071,0.700,1420.636,0.550,852.800,1.000,846.667,0.900,1486.800,0.500,1113.400,0.500,1200.571,0.700,1049.875,0.800,798.111,0.900,1676.667,0.600,843.985,0.812,747.625,0.800,745.500,0.800,1000.750,0.800,879.824,0.850,687.700,1.000,714.700,1.000,1043.000,0.700,813.400,1.000,847.500,0.600,796.833,0.600,967.889,0.900,974.714,0.700,0.870,0.719,0.594,0.625,0.800,0.909,0.875,0.500,0.955,0.375,0.600,0.955,0.500,0.600,0.818,
Emo_Nback_Goggles_20160913,CHLA,UGKWA479,4.000,824.914,0.800,896.125,0.800,776.567,0.750,861.343,0.875,757.065,0.775,758.104,0.838,965.125,0.800,693.400,0.750,677.526,0.950,710.412,0.850,898.295,0.762,827.125,0.800,859.733,0.750,1079.625,0.800,813.714,0.700,866.288,0.825,932.133,0.750,813.647,0.850,862.368,0.950,865.067,0.750,1072.000,0.700,671.000,0.900,541.400,1.000,835.625,0.800,809.750,0.800,974.125,0.800,1219.000,0.900,898.714,0.700,780.871,0.775,864.353,0.850,728.077,0.650,860.125,0.800,655.812,0.800,882.000,0.900,727.000,0.600,828.778,0.900,599.111,0.900,844.500,0.800,729.000,0.700,900.429,0.700,728.714,0.700,0.935,0.781,0.625,0.625,0.600,0.955,0.750,0.500,0.864,0.750,0.700,1.000,0.375,0.700,0.955,
Emo_Nback_Goggles_20160913,CHLA,X45DG8HN,1.000,997.869,0.812,1047.444,0.675,938.083,0.900,1049.972,0.900,963.613,0.775,876.887,0.775,931.167,0.600,810.111,0.900,988.118,0.850,787.533,0.750,1108.176,0.850,1140.467,0.750,1066.056,0.900,1105.316,0.950,1128.688,0.800,1116.759,0.725,1134.455,0.550,1026.706,0.850,1269.938,0.800,1037.143,0.700,1104.600,0.500,890.750,0.800,1341.571,0.700,816.000,0.700,1159.333,0.600,1147.556,0.900,1214.222,0.900,1258.286,0.700,902.097,0.900,987.625,0.800,858.789,0.950,874.000,1.000,903.059,0.850,807.286,0.700,745.600,1.000,740.700,1.000,762.625,0.800,1127.889,0.900,984.556,0.900,1007.300,1.000,1027.889,0.900,0.935,0.781,0.594,0.500,0.500,0.818,0.750,0.800,1.000,0.875,0.800,0.955,0.250,0.900,0.909,
Emo_Nback_Goggles_20160913,CHLA,XX3MZNV7,4.000,1051.286,0.831,1037.091,0.825,1040.618,0.850,1034.222,0.900,1099.467,0.750,1000.464,0.863,1068.250,0.800,909.167,0.900,948.400,1.000,1107.133,0.750,1106.078,0.800,1007.765,0.850,1188.500,0.800,1141.500,0.800,1091.800,0.750,1023.000,0.787,1011.714,0.700,1022.737,0.950,1028.889,0.900,1027.750,0.600,1268.333,0.600,891.400,1.000,902.000,1.000,1094.800,0.500,819.250,0.800,1168.667,0.900,1187.500,0.800,979.857,0.700,1076.743,0.875,1055.789,0.950,1063.267,0.750,1039.556,0.900,1147.278,0.900,948.200,1.000,931.375,0.800,994.800,1.000,1113.300,1.000,1175.333,0.900,1214.000,0.700,1095.500,0.800,1189.750,0.800,1.000,0.812,0.719,0.750,0.600,0.955,0.625,0.800,0.955,0.750,0.800,1.000,0.750,0.500,0.864,
Emo_Nback_Goggles_20160913,CHLA,ZVD13ZMG,3.000,745.114,0.875,722.057,0.875,754.029,0.850,768.194,0.900,735.771,0.875,553.618,0.950,626.947,0.950,544.111,0.900,493.263,0.950,549.850,1.000,972.516,0.800,835.000,0.800,990.188,0.800,1075.471,0.850,983.667,0.750,712.789,0.887,560.778,0.900,739.059,0.850,820.444,0.900,732.333,0.900,512.400,1.000,573.900,1.000,475.700,1.000,568.500,1.000,621.250,0.800,975.000,0.700,1251.375,0.800,937.125,0.800,778.377,0.863,892.824,0.850,769.000,0.850,715.944,0.900,739.412,0.850,754.222,0.900,506.875,0.800,512.778,0.900,531.200,1.000,1048.750,0.800,1002.000,0.900,919.111,0.900,1036.857,0.700,0.957,0.719,0.688,0.750,0.700,1.000,0.625,0.800,0.955,0.625,1.000,0.955,0.750,0.800,0.955,
Emo_Nback_20160913,CUB,02EBX0JJ,2.000,1386.417,0.869,1399.333,0.900,1409.000,0.925,1313.938,0.800,1416.382,0.850,1382.053,0.938,1459.158,0.950,1398.105,0.950,1288.778,0.900,1377.263,0.950,1391.531,0.800,1332.471,0.850,1420.500,0.900,1346.286,0.700,1465.933,0.750,1345.075,0.838,1446.647,0.850,1299.111,0.900,1303.188,0.800,1330.750,0.800,1435.100,1.000,1319.667,0.900,1219.000,1.000,1283.333,0.900,1463.143,0.700,1278.556,0.900,1443.500,0.600,1391.714,0.700,1424.889,0.900,1357.000,0.950,1513.105,0.950,1324.688,0.800,1492.500,0.900,1485.889,0.900,1468.700,1.000,1376.000,0.800,1461.800,1.000,1241.000,1.000,1562.444,0.900,1273.375,0.800,1530.875,0.800,0.870,0.875,0.875,1.000,0.800,0.909,1.000,0.800,0.955,0.750,0.600,0.909,0.750,0.900,0.864,
Emo_Nback_20160913,CUB,0U23M45G,4.000,1054.367,0.681,1127.400,0.750,905.967,0.750,1072.885,0.650,1131.739,0.575,1104.789,0.713,1172.533,0.750,968.000,0.750,1079.833,0.600,1193.800,0.750,999.096,0.650,1082.267,0.750,843.933,0.750,1066.929,0.700,1015.375,0.400,1098.075,0.662,1207.600,0.750,990.750,0.800,950.333,0.600,1282.800,0.500,1328.000,0.700,1063.667,0.900,1011.714,0.700,1270.500,0.800,1102.250,0.800,897.000,0.700,864.400,0.500,1332.000,0.200,1013.000,0.700,1047.200,0.750,809.071,0.700,1177.929,0.700,1015.538,0.650,1036.500,0.800,824.500,0.600,1175.200,0.500,1106.143,0.700,1059.429,0.700,797.500,0.800,1179.444,0.900,909.833,0.600,0.826,0.594,0.719,1.000,0.400,0.818,0.750,0.500,0.864,0.500,0.400,0.818,0.625,0.300,0.682,
Emo_Nback_20160913,CUB,0UMM15GY,1.000,918.978,0.844,950.629,0.875,933.281,0.800,835.800,0.875,959.758,0.825,913.885,0.975,893.579,0.950,972.850,1.000,824.700,1.000,966.000,0.950,925.947,0.713,1018.375,0.800,867.333,0.600,850.600,0.750,951.286,0.700,875.164,0.838,879.875,0.800,825.938,0.800,847.556,0.900,946.294,0.850,831.667,0.900,786.800,1.000,841.500,1.000,940.000,1.000,941.857,0.700,891.167,0.600,855.125,0.800,955.286,0.700,962.147,0.850,1010.211,0.950,1040.625,0.800,823.353,0.850,974.062,0.800,949.300,1.000,1158.900,1.000,807.900,1.000,994.889,0.900,1077.889,0.900,843.500,0.600,845.429,0.700,947.286,0.700,0.957,0.969,0.531,0.625,1.000,0.909,0.500,0.800,0.909,0.625,1.000,0.909,0.375,0.900,0.955,
Emo_Nback_20160913,CUB,1H96TWEB,4.000,1178.970,0.619,1156.826,0.575,1124.167,0.600,1130.167,0.600,1285.964,0.700,1084.321,0.662,1043.538,0.650,1029.500,0.600,1033.417,0.600,1196.750,0.800,1288.022,0.575,1304.100,0.500,1218.833,0.600,1226.917,0.600,1404.917,0.600,1258.462,0.650,1151.786,0.700,1265.438,0.800,1313.455,0.550,1329.091,0.550,1087.222,0.900,1365.429,0.700,1327.000,0.400,1312.286,0.700,1268.000,0.500,1187.667,0.900,1305.714,0.700,1358.500,0.400,1091.021,0.588,1164.667,0.450,841.625,0.400,975.077,0.650,1258.059,0.850,945.250,0.400,559.200,0.500,886.625,0.800,1106.889,0.900,1340.200,0.500,1312.333,0.300,1116.600,0.500,1428.125,0.800,0.565,0.625,0.625,0.875,0.600,0.455,0.500,0.700,0.591,0.500,0.500,0.682,0.625,0.700,0.727,
